Prof_no,year,month,Longitude_[deg],Latitude_[deg],Temp_[°C],Depth_[m],Trad_QF,ML_QF
64450,1981.0,10.0,-5.7283,76.4267,1.88,132.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.895,133.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.905,133.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.91,133.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.918,133.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.924,133.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.926,134.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.929,134.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.934,134.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.941,134.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.953,135.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.968,135.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.972,136.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.974,136.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.975,137.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.996,137.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.002,138.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.016,138.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.044,139.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.055,139.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.06,140.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.067,140.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.066,141.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.069,141.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.07,142.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.069,142.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.074,142.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.075,142.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.078,143.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.079,143.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.081,143.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.089,143.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.095,144.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.1,144.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.101,144.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.102,144.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.107,145.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.111,145.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.115,146.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.119,146.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.121,147.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.122,147.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.128,148.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.14,148.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.138,149.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.139,149.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.137,150.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.136,150.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.135,151.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.128,151.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.121,151.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.116,151.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.115,152.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.113,152.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.112,152.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.111,152.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.11,153.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.109,153.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.107,154.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.1,154.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.102,154.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.1,155.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.101,156.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.099,156.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.102,156.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.096,157.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.091,157.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.092,158.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.089,158.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.088,159.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.087,160.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.086,160.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.087,161.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.086,162.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.085,162.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.084,163.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.083,163.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.082,163.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.081,163.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.08,163.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.079,164.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.077,164.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.08,164.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.082,165.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.083,165.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.082,166.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.08,166.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.077,168.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.075,168.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.074,169.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.075,169.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.074,169.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.075,170.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.074,170.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.075,171.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.073,171.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.072,172.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.073,172.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.072,172.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.07,173.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.071,174.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.07,174.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.071,174.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.072,175.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.071,176.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.065,177.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.062,177.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.059,178.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.05,178.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.041,179.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.043,179.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.042,179.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.041,180.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.04,180.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.038,180.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.035,181.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.027,181.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.023,181.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.017,181.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,2.008,181.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.999,182.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.992,182.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.98,182.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.965,183.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.928,183.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.917,183.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.912,184.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.908,184.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.903,185.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.889,186.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.888,186.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.883,186.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.869,187.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.865,187.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.863,187.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.861,188.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.858,188.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.857,188.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.856,188.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.853,189.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.851,189.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.85,189.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.845,190.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.843,191.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.842,191.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.841,192.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.835,192.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.833,193.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.832,194.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.83,194.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.829,194.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.826,196.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.824,197.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.823,197.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.821,197.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.818,198.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.813,198.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.809,199.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.81,199.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.808,200.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.801,200.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.796,201.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.791,201.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.787,201.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.783,202.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.777,202.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.772,202.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.77,203.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.765,203.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.76,203.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.762,204.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.759,204.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.752,204.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.745,204.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.741,205.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.739,205.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.733,205.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.728,206.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.726,206.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.725,206.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.723,206.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.721,207.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.719,207.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.718,208.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.719,208.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.713,209.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.711,209.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.712,210.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.71,210.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.709,211.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.71,211.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.709,213.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.704,213.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.698,213.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.695,214.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.694,214.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.692,214.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.691,215.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.69,215.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.691,215.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.689,216.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.686,216.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.685,216.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.684,217.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.683,217.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.681,218.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.678,218.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.679,219.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.678,219.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.677,220.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.674,221.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.675,221.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.673,222.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.674,222.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.673,222.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.674,222.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.675,222.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.673,223.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.674,224.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.672,224.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.673,225.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.672,225.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.673,226.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.67,226.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.667,227.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.661,227.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.656,227.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.648,228.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.642,228.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.643,228.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.641,229.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.636,229.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.635,229.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.632,229.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.629,230.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.617,230.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.612,230.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.614,231.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.609,231.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.607,232.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.606,232.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.605,233.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.606,234.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.605,234.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.606,234.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.605,235.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.6,235.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.601,236.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.6,237.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.601,238.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.6,238.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.601,239.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.596,241.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.59,241.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.588,243.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.587,243.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.585,244.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.584,245.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.583,245.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.582,245.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.581,246.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.58,246.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.574,246.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.572,246.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.559,247.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.562,247.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.553,248.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.554,248.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.553,248.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.55,249.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.548,249.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.55,250.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.552,250.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.54,251.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.543,251.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.544,251.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.542,252.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.544,252.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.542,253.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.536,253.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.539,254.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.541,254.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.542,255.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.541,255.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.543,255.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.536,256.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.537,256.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.538,256.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.526,257.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.511,258.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.51,258.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.505,259.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.502,259.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.485,260.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.484,260.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.485,261.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.483,261.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.482,262.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.481,263.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.482,263.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.481,263.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.479,264.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.478,264.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.477,265.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.475,265.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.476,266.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.475,266.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.474,266.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.472,266.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.463,267.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.464,267.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.452,267.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.445,268.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.44,268.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.438,268.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.428,269.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.416,269.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.406,269.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.399,270.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.386,271.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.382,271.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.373,271.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.364,272.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.37,272.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.368,272.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.356,272.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.357,273.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.355,273.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.354,273.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.353,273.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.361,274.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.359,275.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.357,275.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.356,275.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.349,276.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.355,277.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.345,277.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.341,278.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.339,278.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.336,278.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.334,278.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.333,279.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.335,279.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.333,280.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.33,280.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.325,281.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.322,281.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.316,282.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.313,282.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.317,283.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.302,284.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.288,284.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.282,284.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.28,285.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.278,285.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.276,286.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.266,286.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.262,286.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.258,286.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.263,287.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.261,287.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.253,287.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.252,287.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.248,288.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.246,288.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.248,288.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.242,289.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.237,289.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.239,290.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.241,290.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.237,291.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.235,291.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.232,291.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.233,292.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.221,292.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.216,292.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.208,293.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.209,293.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.205,293.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.204,294.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.201,294.5,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.2,295.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.193,295.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.191,295.9,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.188,296.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.187,296.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.185,297.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.182,297.4,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.179,297.7,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.173,298.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.172,298.3,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.171,298.6,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.169,298.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.168,299.0,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.166,299.2,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.165,299.8,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.162,300.1,0,0
64450,1981.0,10.0,-5.7283,76.4267,1.161,300.4,0,0
